0x8FA2AF	0x02D8
0x8FDFE1	0x8DC7
0x8FDFE2	0x8DC8
0x8FDFE3	0x8DCA
0x8FDFE4	0x8DCE
0x8FDFE5	0x8DD1
0x8FDFE6	0x8DD4
0x8FDFE7	0x8DD5
0x8FDFE8	0x8DD7
0x8FDFE9	0x8DD9
0x8FDFEA	0x8DE4
0x8FDFEB	0x8DE5
0x8FDFEC	0x8DE7
0x8FDFED	0x8DEC
0x8FDFEE	0x8DF0
0x8FDFEF	0x8DBC
0x8FDFF0	0x8DF1
0x8FDFF1	0x8DF2
0x8FDFF2	0x8DF4
0x8FDFF3	0x8DFD
0x8FDFF4	0x8E01
0x8FDFF5	0x8E04
0x8FDFF6	0x8E05
0x8FDFF7	0x8E06
0x8FDFF8	0x8E0B
0x8FDFF9	0x8E11
0x8FDFFA	0x8E14
0x8FDFFB	0x8E16
0x8FDFFC	0x8E20
0x8FDFFD	0x8E21
0x8FDFFE	0x8E22
0x8FE0A1	0x8E23
0x8FE0A2	0x8E26
0x8FE0A3	0x8E27
0x8FE0A4	0x8E31
0x8FE0A5	0x8E33
0x8FE0A6	0x8E36
0x8FE0A7	0x8E37
0x8FE0A8	0x8E38
0x8FE0A9	0x8E39
0x8FE0AA	0x8E3D
0x8FE0AB	0x8E40
0x8FE0AC	0x8E41
0x8FE0AD	0x8E4B
0x8FE0AE	0x8E4D
0x8FE0AF	0x8E4E
0x8FE0B0	0x8E4F
0x8FE0B1	0x8E54
0x8FE0B2	0x8E5B
0x8FE0B3	0x8E5C
0x8FE0B4	0x8E5D
0x8FE0B5	0x8E5E
0x8FE0B6	0x8E61
0x8FE0B7	0x8E62
0x8FE0B8	0x8E69
0x8FE0B9	0x8E6C
0x8FE0BA	0x8E6D
0x8FE0BB	0x8E6F
0x8FE0BC	0x8E70
0x8FE0BD	0x8E71
0x8FE0BE	0x8E79
0x8FE0BF	0x8E7A
0x8FE0C0	0x8E7B
0x8FE0C1	0x8E82
0x8FE0C2	0x8E83
0x8FE0C3	0x8E89
0x8FE0C4	0x8E90
0x8FE0C5	0x8E92
0x8FE0C6	0x8E95
0x8FE0C7	0x8E9A
0x8FE0C8	0x8E9B
0x8FE0C9	0x8E9D
0x8FE0CA	0x8E9E
0x8FE0CB	0x8EA2
0x8FE0CC	0x8EA7
0x8FE0CD	0x8EA9
0x8FE0CE	0x8EAD
0x8FE0CF	0x8EAE
0x8FE0D0	0x8EB3
0x8FE0D1	0x8EB5
0x8FE0D2	0x8EBA
0x8FE0D3	0x8EBB
0x8FE0D4	0x8EC0
0x8FE0D5	0x8EC1
0x8FE0D6	0x8EC3
0x8FE0D7	0x8EC4
0x8FE0D8	0x8EC7
0x8FE0D9	0x8ECF
0x8FE0DA	0x8ED1
0x8FE0DB	0x8ED4
0x8FE0DC	0x8EDC
0x8FE0DD	0x8EE8
0x8FE0DE	0x8EEE
0x8FE0DF	0x8EF0
0x8FE0E0	0x8EF1
0x8FE0E1	0x8EF7
0x8FE0E2	0x8EF9
0x8FE0E3	0x8EFA
0x8FE0E4	0x8EED
0x8FE0E5	0x8F00
0x8FE0E6	0x8F02
0x8FE0E7	0x8F07
0x8FE0E8	0x8F08
0x8FE0E9	0x8F0F
0x8FE0EA	0x8F10
0x8FE0EB	0x8F16
0x8FE0EC	0x8F17
0x8FE0ED	0x8F18
0x8FE0EE	0x8F1E
0x8FE0EF	0x8F20
0x8FE0F0	0x8F21
0x8FE0F1	0x8F23
0x8FE0F2	0x8F25
0x8FE0F3	0x8F27
0x8FE0F4	0x8F28
0x8FE0F5	0x8F2C
0x8FE0F6	0x8F2D
0x8FE0F7	0x8F2E
0x8FE0F8	0x8F34
0x8FE0F9	0x8F35
0x8FE0FA	0x8F36
0x8FE0FB	0x8F37
0x8FE0FC	0x8F3A
0x8FE0FD	0x8F40
0x8FE0FE	0x8F41
0x8FE1A1	0x8F43
0x8FE1A2	0x8F47
0x8FE1A3	0x8F4F
0x8FE1A4	0x8F51
0x8FE1A5	0x8F52
0x8FE1A6	0x8F53
0x8FE1A7	0x8F54
0x8FE1A8	0x8F55
0x8FE1A9	0x8F58
0x8FE1AA	0x8F5D
0x8FE1AB	0x8F5E
0x8FE1AC	0x8F65
0x8FE1AD	0x8F9D
0x8FE1AE	0x8FA0
0x8FE1AF	0x8FA1
0x8FE1B0	0x8FA4
0x8FE1B1	0x8FA5
0x8FE1B2	0x8FA6
0x8FE1B3	0x8FB5
0x8FE1B4	0x8FB6
0x8FE1B5	0x8FB8
0x8FE1B6	0x8FBE
0x8FE1B7	0x8FC0
0x8FE1B8	0x8FC1
0x8FE1B9	0x8FC6
0x8FE1BA	0x8FCA
0x8FE1BB	0x8FCB
0x8FE1BC	0x8FCD
0x8FE1BD	0x8FD0
0x8FE1BE	0x8FD2
0x8FE1BF	0x8FD3
0x8FE1C0	0x8FD5
0x8FE1C1	0x8FE0
0x8FE1C2	0x8FE3
0x8FE1C3	0x8FE4
0x8FE1C4	0x8FE8
0x8FE1C5	0x8FEE
0x8FE1C6	0x8FF1
0x8FE1C7	0x8FF5
0x8FE1C8	0x8FF6
0x8FE1C9	0x8FFB
0x8FE1CA	0x8FFE
0x8FE1CB	0x9002
0x8FE1CC	0x9004
0x8FE1CD	0x9008
0x8FE1CE	0x900C
0x8FE1CF	0x9018
0x8FE1D0	0x901B
0x8FE1D1	0x9028
0x8FE1D2	0x9029
0x8FE1D3	0x902F
0x8FE1D4	0x902A
0x8FE1D5	0x902C
0x8FE1D6	0x902D
0x8FE1D7	0x9033
0x8FE1D8	0x9034
0x8FE1D9	0x9037
0x8FE1DA	0x903F
0x8FE1DB	0x9043
0x8FE1DC	0x9044
0x8FE1DD	0x904C
0x8FE1DE	0x905B
0x8FE1DF	0x905D
0x8FE1E0	0x9062
0x8FE1E1	0x9066
0x8FE1E2	0x9067
0x8FE1E3	0x906C
0x8FE1E4	0x9070
0x8FE1E5	0x9074
0x8FE1E6	0x9079
0x8FE1E7	0x9085
0x8FE1E8	0x9088
0x8FE1E9	0x908B
0x8FE1EA	0x908C
0x8FE1EB	0x908E
0x8FE1EC	0x9090
0x8FE1ED	0x9095
0x8FE1EE	0x9097
0x8FE1EF	0x9098
0x8FE1F0	0x9099
0x8FE1F1	0x909B
0x8FE1F2	0x90A0
0x8FE1F3	0x90A1
0x8FE1F4	0x90A2
0x8FE1F5	0x90A5
0x8FE1F6	0x90B0
0x8FE1F7	0x90B2
0x8FE1F8	0x90B3
0x8FE1F9	0x90B4
0x8FE1FA	0x90B6
0x8FE1FB	0x90BD
0x8FE1FC	0x90CC
0x8FE1FD	0x90BE
0x8FE1FE	0x90C3
0x8FE2A1	0x90C4
0x8FE2A2	0x90C5
0x8FE2A3	0x90C7
0x8FE2A4	0x90C8
0x8FE2A5	0x90D5
0x8FE2A6	0x90D7
0x8FE2A7	0x90D8
0x8FE2A8	0x90D9
0x8FE2A9	0x90DC
0x8FE2AA	0x90DD
0x8FE2AB	0x90DF
0x8FE2AC	0x90E5
0x8FE2AD	0x90D2
0x8FE2AE	0x90F6
0x8FE2AF	0x90EB
0x8FE2B0	0x90EF
0x8FE2B1	0x90F0
0x8FE2B2	0x90F4
0x8FE2B3	0x90FE
0x8FE2B4	0x90FF
0x8FE2B5	0x9100
0x8FE2B6	0x9104
0x8FE2B7	0x9105
0x8FE2B8	0x9106
0x8FE2B9	0x9108
0x8FE2BA	0x910D
0x8FE2BB	0x9110
0x8FE2BC	0x9114
0x8FE2BD	0x9116
0x8FE2BE	0x9117
0x8FE2BF	0x9118
0x8FE2C0	0x911A
0x8FE2C1	0x911C
0x8FE2C2	0x911E
0x8FE2C3	0x9120
0x8FE2C4	0x9125
0x8FE2C5	0x9122
0x8FE2C6	0x9123
0x8FE2C7	0x9127
0x8FE2C8	0x9129
0x8FE2C9	0x912E
0x8FE2CA	0x912F
0x8FE2CB	0x9131
0x8FE2CC	0x9134
0x8FE2CD	0x9136
0x8FE2CE	0x9137
0x8FE2CF	0x9139
0x8FE2D0	0x913A
0x8FE2D1	0x913C
0x8FE2D2	0x913D
0x8FE2D3	0x9143
0x8FE2D4	0x9147
0x8FE2D5	0x9148
0x8FE2D6	0x914F
0x8FE2D7	0x9153
0x8FE2D8	0x9157
0x8FE2D9	0x9159
0x8FE2DA	0x915A
0x8FE2DB	0x915B
0x8FE2DC	0x9161
0x8FE2DD	0x9164
0x8FE2DE	0x9167
0x8FE2DF	0x916D
0x8FE2E0	0x9174
0x8FE2E1	0x9179
0x8FE2E2	0x917A
0x8FE2E3	0x917B
0x8FE2E4	0x9181
0x8FE2E5	0x9183
0x8FE2E6	0x9185
0x8FE2E7	0x9186
0x8FE2E8	0x918A
0x8FE2E9	0x918E
0x8FE2EA	0x9191
0x8FE2EB	0x9193
0x8FE2EC	0x9194
0x8FE2ED	0x9195
0x8FE2EE	0x9198
0x8FE2EF	0x919E
0x8FE2F0	0x91A1
0x8FE2F1	0x91A6
0x8FE2F2	0x91A8
0x8FE2F3	0x91AC
0x8FE2F4	0x91AD
0x8FE2F5	0x91AE
0x8FE2F6	0x91B0
0x8FE2F7	0x91B1
0x8FE2F8	0x91B2
0x8FE2F9	0x91B3
0x8FE2FA	0x91B6
0x8FE2FB	0x91BB
0x8FE2FC	0x91BC
0x8FE2FD	0x91BD
0x8FE2FE	0x91BF
0x8FE3A1	0x91C2
0x8FE3A2	0x91C3
0x8FE3A3	0x91C5
0x8FE3A4	0x91D3
0x8FE3A5	0x91D4
0x8FE3A6	0x91D7
0x8FE3A7	0x91D9
0x8FE3A8	0x91DA
0x8FE3A9	0x91DE
0x8FE3AA	0x91E4
0x8FE3AB	0x91E5
0x8FE3AC	0x91E9
0x8FE3AD	0x91EA
0x8FE3AE	0x91EC
0x8FE3AF	0x91ED
0x8FE3B0	0x91EE
0x8FE3B1	0x91EF
0x8FE3B2	0x91F0
0x8FE3B3	0x91F1
0x8FE3B4	0x91F7
0x8FE3B5	0x91F9
0x8FE3B6	0x91FB
0x8FE3B7	0x91FD
0x8FE3B8	0x9200
0x8FE3B9	0x9201
0x8FE3BA	0x9204
0x8FE3BB	0x9205
0x8FE3BC	0x9206
0x8FE3BD	0x9207
0x8FE3BE	0x9209
0x8FE3BF	0x920A
0x8FE3C0	0x920C
0x8FE3C1	0x9210
0x8FE3C2	0x9212
0x8FE3C3	0x9213
0x8FE3C4	0x9216
0x8FE3C5	0x9218
0x8FE3C6	0x921C
0x8FE3C7	0x921D
0x8FE3C8	0x9223
0x8FE3C9	0x9224
0x8FE3CA	0x9225
0x8FE3CB	0x9226
0x8FE3CC	0x9228
0x8FE3CD	0x922E
0x8FE3CE	0x922F
0x8FE3CF	0x9230
0x8FE3D0	0x9233
0x8FE3D1	0x9235
0x8FE3D2	0x9236
0x8FE3D3	0x9238
0x8FE3D4	0x9239
0x8FE3D5	0x923A
0x8FE3D6	0x923C
0x8FE3D7	0x923E
0x8FE3D8	0x9240
0x8FE3D9	0x9242
0x8FE3DA	0x9243
0x8FE3DB	0x9246
0x8FE3DC	0x9247
0x8FE3DD	0x924A
0x8FE3DE	0x924D
0x8FE3DF	0x924E
0x8FE3E0	0x924F
0x8FE3E1	0x9251
0x8FE3E2	0x9258
0x8FE3E3	0x9259
0x8FE3E4	0x925C
0x8FE3E5	0x925D
0x8FE3E6	0x9260
0x8FE3E7	0x9261
0x8FE3E8	0x9265
0x8FE3E9	0x9267
0x8FE3EA	0x9268
0x8FE3EB	0x9269
0x8FE3EC	0x926E
0x8FE3ED	0x926F
0x8FE3EE	0x9270
0x8FE3EF	0x9275
0x8FE3F0	0x9276
0x8FE3F1	0x9277
0x8FE3F2	0x9278
0x8FE3F3	0x9279
0x8FE3F4	0x927B
0x8FE3F5	0x927C
0x8FE3F6	0x927D
0x8FE3F7	0x927F
0x8FE3F8	0x9288
0x8FE3F9	0x9289
0x8FE3FA	0x928A
0x8FE3FB	0x928D
0x8FE3FC	0x928E
0x8FE3FD	0x9292
0x8FE3FE	0x9297
0x8FE4A1	0x9299
0x8FE4A2	0x929F
0x8FE4A3	0x92A0
0x8FE4A4	0x92A4
0x8FE4A5	0x92A5
0x8FE4A6	0x92A7
0x8FE4A7	0x92A8
0x8FE4A8	0x92AB
0x8FE4A9	0x92AF
0x8FE4AA	0x92B2
0x8FE4AB	0x92B6
0x8FE4AC	0x92B8
0x8FE4AD	0x92BA
0x8FE4AE	0x92BB
0x8FE4AF	0x92BC
0x8FE4B0	0x92BD
0x8FE4B1	0x92BF
0x8FE4B2	0x92C0
0x8FE4B3	0x92C1
0x8FE4B4	0x92C2
0x8FE4B5	0x92C3
0x8FE4B6	0x92C5
0x8FE4B7	0x92C6
0x8FE4B8	0x92C7
0x8FE4B9	0x92C8
0x8FE4BA	0x92CB
0x8FE4BB	0x92CC
0x8FE4BC	0x92CD
0x8FE4BD	0x92CE
0x8FE4BE	0x92D0
0x8FE4BF	0x92D3
0x8FE4C0	0x92D5
0x8FE4C1	0x92D7
0x8FE4C2	0x92D8
0x8FE4C3	0x92D9
0x8FE4C4	0x92DC
0x8FE4C5	0x92DD
0x8FE4C6	0x92DF
0x8FE4C7	0x92E0
0x8FE4C8	0x92E1
0x8FE4C9	0x92E3
0x8FE4CA	0x92E5
0x8FE4CB	0x92E7
0x8FE4CC	0x92E8
0x8FE4CD	0x92EC
0x8FE4CE	0x92EE
0x8FE4CF	0x92F0
0x8FE4D0	0x92F9
0x8FE4D1	0x92FB
0x8FE4D2	0x92FF
0x8FE4D3	0x9300
0x8FE4D4	0x9302
0x8FE4D5	0x9308
0x8FE4D6	0x930D
0x8FE4D7	0x9311
0x8FE4D8	0x9314
0x8FE4D9	0x9315
0x8FE4DA	0x931C
0x8FE4DB	0x931D
0x8FE4DC	0x931E
0x8FE4DD	0x931F
0x8FE4DE	0x9321
0x8FE4DF	0x9324
0x8FE4E0	0x9325
0x8FE4E1	0x9327
0x8FE4E2	0x9329
0x8FE4E3	0x932A
0x8FE4E4	0x9333
0x8FE4E5	0x9334
0x8FE4E6	0x9336
0x8FE4E7	0x9337
0x8FE4E8	0x9347
0x8FE4E9	0x9348
0x8FE4EA	0x9349
0x8FE4EB	0x9350
0x8FE4EC	0x9351
0x8FE4ED	0x9352
0x8FE4EE	0x9355
0x8FE4EF	0x9357
0x8FE4F0	0x9358
0x8FE4F1	0x935A
0x8FE4F2	0x935E
0x8FE4F3	0x9364
0x8FE4F4	0x9365
0x8FE4F5	0x9367
0x8FE4F6	0x9369
0x8FE4F7	0x936A
0x8FE4F8	0x936D
0x8FE4F9	0x936F
0x8FE4FA	0x9370
0x8FE4FB	0x9371
0x8FE4FC	0x9373
0x8FE4FD	0x9374
0x8FE4FE	0x9376
0x8FE5A1	0x937A
0x8FE5A2	0x937D
0x8FE5A3	0x937F
0x8FE5A4	0x9380
0x8FE5A5	0x9381
0x8FE5A6	0x9382
0x8FE5A7	0x9388
0x8FE5A8	0x938A
0x8FE5A9	0x938B
0x8FE5AA	0x938D
0x8FE5AB	0x938F
0x8FE5AC	0x9392
0x8FE5AD	0x9395
0x8FE5AE	0x9398
0x8FE5AF	0x939B
0x8FE5B0	0x939E
0x8FE5B1	0x93A1
0x8FE5B2	0x93A3
0x8FE5B3	0x93A4
0x8FE5B4	0x93A6
0x8FE5B5	0x93A8
0x8FE5B6	0x93AB
0x8FE5B7	0x93B4
0x8FE5B8	0x93B5
0x8FE5B9	0x93B6
0x8FE5BA	0x93BA
0x8FE5BB	0x93A9
0x8FE5BC	0x93C1
0x8FE5BD	0x93C4
0x8FE5BE	0x93C5
0x8FE5BF	0x93C6
0x8FE5C0	0x93C7
0x8FE5C1	0x93C9
0x8FE5C2	0x93CA
0x8FE5C3	0x93CB
0x8FE5C4	0x93CC
0x8FE5C5	0x93CD
0x8FE5C6	0x93D3
0x8FE5C7	0x93D9
0x8FE5C8	0x93DC
0x8FE5C9	0x93DE
0x8FE5CA	0x93DF
0x8FE5CB	0x93E2
0x8FE5CC	0x93E6
0x8FE5CD	0x93E7
0x8FE5CE	0x93F9
0x8FE5CF	0x93F7
0x8FE5D0	0x93F8
0x8FE5D1	0x93FA
0x8FE5D2	0x93FB
0x8FE5D3	0x93FD
0x8FE5D4	0x9401
0x8FE5D5	0x9402
0x8FE5D6	0x9404
0x8FE5D7	0x9408
0x8FE5D8	0x9409
0x8FE5D9	0x940D
0x8FE5DA	0x940E
0x8FE5DB	0x940F
0x8FE5DC	0x9415
0x8FE5DD	0x9416
0x8FE5DE	0x9417
0x8FE5DF	0x941F
0x8FE5E0	0x942E
0x8FE5E1	0x942F
0x8FE5E2	0x9431
0x8FE5E3	0x9432
0x8FE5E4	0x9433
0x8FE5E5	0x9434
0x8FE5E6	0x943B
0x8FE5E7	0x943F
0x8FE5E8	0x943D
0x8FE5E9	0x9443
0x8FE5EA	0x9445
0x8FE5EB	0x9448
0x8FE5EC	0x944A
0x8FE5ED	0x944C
0x8FE5EE	0x9455
0x8FE5EF	0x9459
0x8FE5F0	0x945C
0x8FE5F1	0x945F
0x8FE5F2	0x9461
0x8FE5F3	0x9463
0x8FE5F4	0x9468
0x8FE5F5	0x946B
0x8FE5F6	0x946D
0x8FE5F7	0x946E
0x8FE5F8	0x946F
0x8FE5F9	0x9471
0x8FE5FA	0x9472
0x8FE5FB	0x9484
0x8FE5FC	0x9483
0x8FE5FD	0x9578
0x8FE5FE	0x9579
0x8FE6A1	0x957E
0x8FE6A2	0x9584
0x8FE6A3	0x9588
0x8FE6A4	0x958C
0x8FE6A5	0x958D
0x8FE6A6	0x958E
0x8FE6A7	0x959D
0x8FE6A8	0x959E
0x8FE6A9	0x959F
0x8FE6AA	0x95A1
0x8FE6AB	0x95A6
0x8FE6AC	0x95A9
0x8FE6AD	0x95AB
0x8FE6AE	0x95AC
0x8FE6AF	0x95B4
0x8FE6B0	0x95B6
0x8FE6B1	0x95BA
0x8FE6B2	0x95BD
0x8FE6B3	0x95BF
0x8FE6B4	0x95C6
0x8FE6B5	0x95C8
0x8FE6B6	0x95C9
0x8FE6B7	0x95CB
0x8FE6B8	0x95D0
0x8FE6B9	0x95D1
0x8FE6BA	0x95D2
0x8FE6BB	0x95D3
0x8FE6BC	0x95D9
0x8FE6BD	0x95DA
0x8FE6BE	0x95DD
0x8FE6BF	0x95DE
0x8FE6C0	0x95DF
0x8FE6C1	0x95E0
0x8FE6C2	0x95E4
0x8FE6C3	0x95E6
0x8FE6C4	0x961D
0x8FE6C5	0x961E
0x8FE6C6	0x9622
0x8FE6C7	0x9624
0x8FE6C8	0x9625
0x8FE6C9	0x9626
0x8FE6CA	0x962C
0x8FE6CB	0x9631
0x8FE6CC	0x9633
0x8FE6CD	0x9637
0x8FE6CE	0x9638
0x8FE6CF	0x9639
0x8FE6D0	0x963A
0x8FE6D1	0x963C
0x8FE6D2	0x963D
0x8FE6D3	0x9641
0x8FE6D4	0x9652
0x8FE6D5	0x9654
0x8FE6D6	0x9656
0x8FE6D7	0x9657
0x8FE6D8	0x9658
0x8FE6D9	0x9661
0x8FE6DA	0x966E
0x8FE6DB	0x9674
0x8FE6DC	0x967B
0x8FE6DD	0x967C
0x8FE6DE	0x967E
0x8FE6DF	0x967F
0x8FE6E0	0x9681
0x8FE6E1	0x9682
0x8FE6E2	0x9683
0x8FE6E3	0x9684
0x8FE6E4	0x9689
0x8FE6E5	0x9691
0x8FE6E6	0x9696
0x8FE6E7	0x969A
0x8FE6E8	0x969D
0x8FE6E9	0x969F
0x8FE6EA	0x96A4
0x8FE6EB	0x96A5
0x8FE6EC	0x96A6
0x8FE6ED	0x96A9
0x8FE6EE	0x96AE
0x8FE6EF	0x96AF
0x8FE6F0	0x96B3
0x8FE6F1	0x96BA
0x8FE6F2	0x96CA
0x8FE6F3	0x96D2
0x8FE6F4	0x5DB2
0x8FE6F5	0x96D8
0x8FE6F6	0x96DA
0x8FE6F7	0x96DD
0x8FE6F8	0x96DE
0x8FE6F9	0x96DF
0x8FE6FA	0x96E9
0x8FE6FB	0x96EF
0x8FE6FC	0x96F1
0x8FE6FD	0x96FA
0x8FE6FE	0x9702
0x8FE7A1	0x9703
0x8FE7A2	0x9705
0x8FE7A3	0x9709
0x8FE7A4	0x971A
0x8FE7A5	0x971B
0x8FE7A6	0x971D
0x8FE7A7	0x9721
0x8FE7A8	0x9722
0x8FE7A9	0x9723
0x8FE7AA	0x9728
0x8FE7AB	0x9731
0x8FE7AC	0x9733
0x8FE7AD	0x9741
0x8FE7AE	0x9743
0x8FE7AF	0x974A
0x8FE7B0	0x974E
0x8FE7B1	0x974F
0x8FE7B2	0x9755
0x8FE7B3	0x9757
0x8FE7B4	0x9758
0x8FE7B5	0x975A
0x8FE7B6	0x975B
0x8FE7B7	0x9763
0x8FE7B8	0x9767
0x8FE7B9	0x976A
0x8FE7BA	0x976E
0x8FE7BB	0x9773
0x8FE7BC	0x9776
0x8FE7BD	0x9777
0x8FE7BE	0x9778
0x8FE7BF	0x977B
0x8FE7C0	0x977D
0x8FE7C1	0x977F
0x8FE7C2	0x9780
0x8FE7C3	0x9789
0x8FE7C4	0x9795
0x8FE7C5	0x9796
0x8FE7C6	0x9797
0x8FE7C7	0x9799
0x8FE7C8	0x979A
0x8FE7C9	0x979E
0x8FE7CA	0x979F
0x8FE7CB	0x97A2
0x8FE7CC	0x97AC
0x8FE7CD	0x97AE
0x8FE7CE	0x97B1
0x8FE7CF	0x97B2
0x8FE7D0	0x97B5
0x8FE7D1	0x97B6
0x8FE7D2	0x97B8
0x8FE7D3	0x97B9
0x8FE7D4	0x97BA
0x8FE7D5	0x97BC
0x8FE7D6	0x97BE
0x8FE7D7	0x97BF
0x8FE7D8	0x97C1
0x8FE7D9	0x97C4
0x8FE7DA	0x97C5
0x8FE7DB	0x97C7
0x8FE7DC	0x97C9
0x8FE7DD	0x97CA
0x8FE7DE	0x97CC
0x8FE7DF	0x97CD
0x8FE7E0	0x97CE
0x8FE7E1	0x97D0
0x8FE7E2	0x97D1
0x8FE7E3	0x97D4
0x8FE7E4	0x97D7
0x8FE7E5	0x97D8
0x8FE7E6	0x97D9
0x8FE7E7	0x97DD
0x8FE7E8	0x97DE
0x8FE7E9	0x97E0
0x8FE7EA	0x97DB
0x8FE7EB	0x97E1
0x8FE7EC	0x97E4
0x8FE7ED	0x97EF
0x8FE7EE	0x97F1
0x8FE7EF	0x97F4
0x8FE7F0	0x97F7
0x8FE7F1	0x97F8
0x8FE7F2	0x97FA
0x8FE7F3	0x9807
0x8FE7F4	0x980A
0x8FE7F5	0x9819
0x8FE7F6	0x980D
0x8FE7F7	0x980E
0x8FE7F8	0x9814
0x8FE7F9	0x9816
0x8FE7FA	0x981C
0x8FE7FB	0x981E
0x8FE7FC	0x9820
0x8FE7FD	0x9823
0x8FE7FE	0x9826
0x8FE8A1	0x982B
0x8FE8A2	0x982E
0x8FE8A3	0x982F
0x8FE8A4	0x9830
0x8FE8A5	0x9832
0x8FE8A6	0x9833
0x8FE8A7	0x9835
0x8FE8A8	0x9825
0x8FE8A9	0x983E
0x8FE8AA	0x9844
0x8FE8AB	0x9847
0x8FE8AC	0x984A
0x8FE8AD	0x9851
0x8FE8AE	0x9852
0x8FE8AF	0x9853
0x8FE8B0	0x9856
0x8FE8B1	0x9857
0x8FE8B2	0x9859
0x8FE8B3	0x985A
0x8FE8B4	0x9862
0x8FE8B5	0x9863
0x8FE8B6	0x9865
0x8FE8B7	0x9866
0x8FE8B8	0x986A
0x8FE8B9	0x986C
0x8FE8BA	0x98AB
0x8FE8BB	0x98AD
0x8FE8BC	0x98AE
0x8FE8BD	0x98B0
0x8FE8BE	0x98B4
0x8FE8BF	0x98B7
0x8FE8C0	0x98B8
0x8FE8C1	0x98BA
0x8FE8C2	0x98BB
0x8FE8C3	0x98BF
0x8FE8C4	0x98C2
0x8FE8C5	0x98C5
0x8FE8C6	0x98C8
0x8FE8C7	0x98CC
0x8FE8C8	0x98E1
0x8FE8C9	0x98E3
0x8FE8CA	0x98E5
0x8FE8CB	0x98E6
0x8FE8CC	0x98E7
0x8FE8CD	0x98EA
0x8FE8CE	0x98F3
0x8FE8CF	0x98F6
0x8FE8D0	0x9902
0x8FE8D1	0x9907
0x8FE8D2	0x9908
0x8FE8D3	0x9911
0x8FE8D4	0x9915
0x8FE8D5	0x9916
0x8FE8D6	0x9917
0x8FE8D7	0x991A
0x8FE8D8	0x991B
0x8FE8D9	0x991C
0x8FE8DA	0x991F
0x8FE8DB	0x9922
0x8FE8DC	0x9926
0x8FE8DD	0x9927
0x8FE8DE	0x992B
0x8FE8DF	0x9931
0x8FE8E0	0x9932
0x8FE8E1	0x9933
0x8FE8E2	0x9934
0x8FE8E3	0x9935
0x8FE8E4	0x9939
0x8FE8E5	0x993A
0x8FE8E6	0x993B
0x8FE8E7	0x993C
0x8FE8E8	0x9940
0x8FE8E9	0x9941
0x8FE8EA	0x9946
0x8FE8EB	0x9947
0x8FE8EC	0x9948
0x8FE8ED	0x994D
0x8FE8EE	0x994E
0x8FE8EF	0x9954
0x8FE8F0	0x9958
0x8FE8F1	0x9959
0x8FE8F2	0x995B
0x8FE8F3	0x995C
0x8FE8F4	0x995E
0x8FE8F5	0x995F
0x8FE8F6	0x9960
0x8FE8F7	0x999B
0x8FE8F8	0x999D
0x8FE8F9	0x999F
0x8FE8FA	0x99A6
0x8FE8FB	0x99B0
0x8FE8FC	0x99B1
0x8FE8FD	0x99B2
0x8FE8FE	0x99B5
0x8FE9A1	0x99B9
0x8FE9A2	0x99BA
0x8FE9A3	0x99BD
0x8FE9A4	0x99BF
0x8FE9A5	0x99C3
0x8FE9A6	0x99C9
0x8FE9A7	0x99D3
0x8FE9A8	0x99D4
0x8FE9A9	0x99D9
0x8FE9AA	0x99DA
0x8FE9AB	0x99DC
0x8FE9AC	0x99DE
0x8FE9AD	0x99E7
0x8FE9AE	0x99EA
0x8FE9AF	0x99EB
0x8FE9B0	0x99EC
0x8FE9B1	0x99F0
0x8FE9B2	0x99F4
0x8FE9B3	0x99F5
0x8FE9B4	0x99F9
0x8FE9B5	0x99FD
0x8FE9B6	0x99FE
0x8FE9B7	0x9A02
0x8FE9B8	0x9A03
0x8FE9B9	0x9A04
0x8FE9BA	0x9A0B
0x8FE9BB	0x9A0C
0x8FE9BC	0x9A10
0x8FE9BD	0x9A11
0x8FE9BE	0x9A16
0x8FE9BF	0x9A1E
0x8FE9C0	0x9A20
0x8FE9C1	0x9A22
0x8FE9C2	0x9A23
0x8FE9C3	0x9A24
0x8FE9C4	0x9A27
0x8FE9C5	0x9A2D
0x8FE9C6	0x9A2E
0x8FE9C7	0x9A33
0x8FE9C8	0x9A35
0x8FE9C9	0x9A36
0x8FE9CA	0x9A38
0x8FE9CB	0x9A47
0x8FE9CC	0x9A41
0x8FE9CD	0x9A44
0x8FE9CE	0x9A4A
0x8FE9CF	0x9A4B
0x8FE9D0	0x9A4C
0x8FE9D1	0x9A4E
0x8FE9D2	0x9A51
0x8FE9D3	0x9A54
0x8FE9D4	0x9A56
0x8FE9D5	0x9A5D
0x8FE9D6	0x9AAA
0x8FE9D7	0x9AAC
0x8FE9D8	0x9AAE
0x8FE9D9	0x9AAF
0x8FE9DA	0x9AB2
0x8FE9DB	0x9AB4
0x8FE9DC	0x9AB5
0x8FE9DD	0x9AB6
0x8FE9DE	0x9AB9
0x8FE9DF	0x9ABB
0x8FE9E0	0x9ABE
0x8FE9E1	0x9ABF
0x8FE9E2	0x9AC1
0x8FE9E3	0x9AC3
0x8FE9E4	0x9AC6
0x8FE9E5	0x9AC8
0x8FE9E6	0x9ACE
0x8FE9E7	0x9AD0
0x8FE9E8	0x9AD2
0x8FE9E9	0x9AD5
0x8FE9EA	0x9AD6
0x8FE9EB	0x9AD7
0x8FE9EC	0x9ADB
